CALL_ID,AGENT_NAME,CUSTOMER_NAME,CALL_DATE,TRANSCRIPT
CALL-1594,Jorge Sullivan,Kelsey Davis,2024-11-09,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1595,Susan Levy,Jonathan Williams,2024-05-21,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1596,Elizabeth Woods,Jeremy Green,2025-04-10,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1597,Elizabeth Woods,Jeremy Green,2024-12-28,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1598,Stephanie Collins,Jennifer Summers,2024-07-23,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1599,Stephanie Collins,Charles Wolfe,2024-05-10,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1600,Susan Levy,Kelsey Davis,2024-09-16,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1601,Norma Fisher,Stephanie Bowman,2024-10-31,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1602,Theodore Mcgrath,Matthew Russo,2024-09-29,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1603,Peter Montgomery,Emily Howard,2025-04-11,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1604,Stephanie Sutton,Gloria King,2024-05-04,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1605,Susan Levy,Lori Bennett,2025-03-25,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1606,Stephanie Sutton,John Richards,2024-11-21,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1607,Susan Levy,Jessica Thompson,2024-05-26,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1608,Stephanie Collins,Eric Owens PhD,2025-01-22,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1609,Susan Levy,Charles Wolfe,2025-04-02,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1610,Jorge Sullivan,James Stone,2024-06-01,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1611,Peter Montgomery,Charles Wolfe,2025-01-22,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1612,Stephanie Sutton,Paul Brown,2025-02-13,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1613,Susan Levy,William Gonzalez,2025-04-25,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1614,Peter Montgomery,Tasha Rodriguez,2025-01-15,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1615,Stephanie Collins,Heather Roberts,2024-10-01,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1616,Stephanie Collins,Hannah Wiggins,2024-05-03,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1617,Stephanie Sutton,Stephanie Lawrence,2024-09-18,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1618,Susan Levy,James Stone,2024-05-16,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1619,Theodore Mcgrath,Nicholas Massey,2024-06-15,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1620,Norma Fisher,Jennifer Morales,2024-12-28,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1621,Susan Wagner,Jessica Thompson,2024-05-02,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1622,Theodore Mcgrath,Stephanie Lawrence,2024-08-13,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1623,Elizabeth Woods,Alexa Hernandez,2025-04-05,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1624,Brian Hamilton,Vanessa Cooper,2025-01-04,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1625,Stephanie Collins,Jeremy Green,2025-01-27,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1626,Stephanie Sutton,Lauren Hayes,2024-08-22,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1627,Peter Montgomery,John Richards,2025-02-07,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1628,Susan Levy,Brian Green,2025-04-15,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1629,Peter Montgomery,Melanie Johnson,2024-07-28,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1630,Stephanie Collins,Tasha Rodriguez,2024-06-24,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1631,Theodore Mcgrath,Sean Green,2025-02-16,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1632,Norma Fisher,Marc Williams,2024-12-09,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1633,Stephanie Sutton,Joseph Jones,2024-08-20,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1634,Brian Hamilton,Kimberly Myers,2024-07-14,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1635,Jorge Sullivan,Faith Cabrera,2024-06-10,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1636,Jorge Sullivan,Robin Lopez,2024-10-16,"Agent: Good afternoon, how may I assist you? Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1637,Elizabeth Woods,Brandi Meyer,2024-10-26,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1638,Stephanie Collins,Matthew Russo,2025-02-03,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
